Comparison	Genus	mean_g1	mean_g2	log2FoldChange	pvalue	p_adj
Group3_vs_Group1	Turicibacter	0.004400056183619599	0.0027668211345979374	-0.9045931018702071	1	1
Group3_vs_Group1	Unclassified	2.0647309739251984e-4	1.169394687086967e-4	-0.5181941847244145	0.26582000114398674	1
Group3_vs_Group1	Actinomyces	4.230533622589019e-7	2.5680228272618646e-6	0.4092385896323128	1	1
Group3_vs_Group1	Rhodococcus	1.6535499464003464e-5	2.027911614172276e-6	-1.1273837890487097	1	1
Group3_vs_Group1	Corynebacterium	0.006105153273079486	0.012256481541907761	0.2834928497888636	0.5895981209280852	1
Group3_vs_Group1	Propioniciclava	0	2.0509741244128116e-5	0.8231575341152533	1	1
Group3_vs_Group1	Tessaracoccus	2.5678365349499673e-6	2.2548545404527705e-5	-0.09243230972320582	1	1
Group3_vs_Group1	Arcanobacterium	0	1.3658306014178302e-5	0.06702560237768791	1	1
Group3_vs_Group1	Knoellia	2.8655049211497733e-5	8.409195605640346e-5	-0.06038303622696803	1	1
Group3_vs_Group1	Jonesia	1.4265758527499817e-6	1.4898438092445703e-6	0.46104097911432634	0.3085077606804368	1
Group3_vs_Group1	Sanguibacter-Flavimobilis	3.89801768664016e-5	4.777203718016643e-5	0.5192136781053568	1	1
Group3_vs_Group1	Georgenia	5.1109681317512405e-5	0	0	1	1
Group3_vs_Group1	Gulosibacter	0	0	NA	1	1
Group3_vs_Group1	Unclassified	1.3284018905491146e-5	4.455173580864006e-6	-0.36655520521647905	1	1
Group3_vs_Group1	Libanicoccus	3.24364053577949e-4	3.4072813383536233e-4	0.1659397553704077	1	1
Group3_vs_Group1	Atopobium	1.790635145359269e-5	2.0538741528680496e-5	0.017365374758337784	1	1
Group3_vs_Group1	Olsenella	0.0010688314381353096	0.0024402954614057334	0.05469219431290746	1	1
Group3_vs_Group1	Gordonibacter	0	2.291546333515102e-6	-0.8258850523571715	1	1
Group3_vs_Group1	Unclassified	0.002704776602054102	0.0023406528954193076	-0.26010471894708476	1	1
Group3_vs_Group1	Senegalimassilia	3.91134113353458e-4	8.418216849234831e-4	0.8432040867195867	1	1
Group3_vs_Group1	Enterorhabdus	0.0010802506403774041	0.0015268042152362744	0.18043132956482127	1	1
Group3_vs_Group1	Slackia	2.8589583976810313e-4	5.101609093071457e-4	0.4500423430947529	1	1
Group3_vs_Group1	Unclassified	1.0397586555914244e-5	5.972300497492803e-5	0.47531882618950927	1	1
Group3_vs_Group1	Elusimicrobium	0	6.734226894001756e-5	0.5869942242630709	1	1
Group3_vs_Group1	Sphaerochaeta	0	4.457279948434843e-5	0.9888348631295935	1	1
Group3_vs_Group1	Treponema	0.002188428475991558	0.0036897780918776625	0.1556061757093364	1	1
Group3_vs_Group1	Chlamydia	1.1460424939689404e-4	1.45963886376879e-4	0.23235035442893354	1	1
Group3_vs_Group1	Methanosphaera	0.0011096981449732143	8.186205958017765e-4	-0.15379723122521632	1	1
Group3_vs_Group1	Methanobrevibacter	0.002894444463345259	0.003990819639527828	-0.27408228780396215	1	1
Group3_vs_Group1	Chryseobacterium	0	2.5905606391478704e-5	0.7022659587425131	1	1
Group3_vs_Group1	Chishuiella	1.3899556824289926e-4	0	0	1	1
Group3_vs_Group1	Empedobacter	9.640319246605876e-5	1.2819194346885877e-5	-0.7059603039707194	1	1
Group3_vs_Group1	Myroides	2.8511094110081312e-5	5.5646781678062165e-5	0.048496531136098	1	1
Group3_vs_Group1	Flavobacterium	4.0481481300695866e-4	6.167702925614814e-5	-0.8592767969024249	1	1
Group3_vs_Group1	Anaerocella	0	8.245436401757569e-6	-0.4875095098689801	1	1
Group3_vs_Group1	Alistipes	1.7832886176803104e-6	1.39072484654218e-5	0.7938818761533992	1	1
Group3_vs_Group1	hoa5-07d05 gut group	0	7.616434181471764e-5	0.3790509883545961	1	1
Group3_vs_Group1	CAG-873	0.0010874676041408822	9.326938449704814e-5	0.8157483530199479	1	1
Group3_vs_Group1	Unclassified	0.015346991031720521	0.011328045528092807	-0.27036188440958797	1	1
Group3_vs_Group1	Alkaliflexus	0	1.6041562163637897e-5	-0.8535296660030353	1	1
Group3_vs_Group1	Prevotellaceae UCG-001	1.8431712786201343e-5	8.248818951026367e-5	0.7614137680134976	1	1
Group3_vs_Group1	Prevotellaceae NK3B31 group	0.00204601518699182	0.003535206108096933	0.6408080023077899	1	1
Group3_vs_Group1	Unclassified	3.2707677059902733e-4	2.982060137770103e-4	-0.37033463611597384	1	1
Group3_vs_Group1	Prevotella_9	0.0040515254864001695	0.003517634366624751	0.06713685970274941	1	1
Group3_vs_Group1	Prevotella_7	8.866093498304069e-5	3.087164837416696e-5	-0.41038882511712255	1	1
Group3_vs_Group1	Prevotellaceae UCG-003	1.588318388664164e-4	3.4844189054349236e-4	0.4818201987319419	1	1
Group3_vs_Group1	Proteiniphilum	9.570095976578529e-7	1.2947042247686566e-4	0.5249690245663867	0.24871716273534797	1
Group3_vs_Group1	Petrimonas	0	3.2719459506783146e-6	-0.7230003425624254	1	1
Group3_vs_Group1	Unclassified	0	4.325371293204547e-5	-0.27347196704635474	1	1
Group3_vs_Group1	dgA-11 gut group	9.380607950110823e-5	1.8860889205202043e-4	0.26839591377132377	1	1
Group3_vs_Group1	Rikenellaceae RC9 gut group	5.144912591943801e-4	9.91109917877757e-4	0.480360972496697	1	1
Group3_vs_Group1	Succinivibrio	1.0124630027696479e-4	8.353154391628961e-5	-0.16611791413392524	1	1
Group3_vs_Group1	Pseudomonas	8.126794420016466e-5	4.244408984759736e-6	-0.6563944522903721	1	1
Group3_vs_Group1	Salinisphaera	0	2.8196503317114397e-6	-0.7580646294748306	1	1
Group3_vs_Group1	Unclassified	8.691329182354516e-7	2.716863217080006e-6	0.07166275058122257	1	1
Group3_vs_Group1	Parasutterella	2.3366322795561454e-6	2.2725767549847072e-5	0.8181756295618617	1	1
Group3_vs_Group1	Luteimonas	6.807111170564841e-5	4.22903223956678e-5	-0.7916252502031241	1	1
Group3_vs_Group1	Lysobacter	7.908086570896848e-5	1.0107796313316346e-5	-0.4283492406108845	1	1
Group3_vs_Group1	Wohlfahrtiimonas	1.3364859651489898e-5	2.2484574155053855e-6	-0.18522256443811125	1	1
Group3_vs_Group1	Sphingomonas	2.7281805945069314e-5	5.411041663397496e-7	-0.9764853220645824	1	1
Group3_vs_Group1	Paenochrobactrum	0	1.0861226741946062e-5	-0.9842236922197931	1	1
Group3_vs_Group1	Paracoccus	3.562037651822468e-5	5.136045654523729e-6	-0.9627599915534661	1	1
Group3_vs_Group1	Unclassified	2.1104635346873138e-5	0	0	1	1
Group3_vs_Group1	Aminobacter	4.963403410370506e-6	3.1297423749838182e-6	-0.4578412544554487	1	1
Group3_vs_Group1	Unclassified	1.730281709636977e-6	8.861610275203441e-6	0.8940576329158635	1	1
Group3_vs_Group1	Desulfovibrio	5.927754378615597e-6	8.499575850043108e-6	-0.3049440202790387	0.47430082081628666	1
Group3_vs_Group1	Pseudoramibacter	0.0023866254469753607	0.0014343796551573868	-0.6498872159233308	1	1
Group3_vs_Group1	Anaerofustis	9.558888523198753e-5	1.0170878838643453e-4	0.049602423275889346	1	1
Group3_vs_Group1	Unclassified	0	8.636337071562675e-5	0.03864475938468399	0.929759168892041	1
Group3_vs_Group1	Family XIII AD3011 group	0.003543958599588391	0.0029880668651001622	-0.2613717609308336	1	1
Group3_vs_Group1	Family XIII UCG-001	4.5389936990095236e-5	8.886692012034301e-5	-0.18302603790350996	1	1
Group3_vs_Group1	Proteocatella	1.228862746292019e-4	1.0496763985264026e-5	-0.5393796754338717	1	1
Group3_vs_Group1	Unclassified	8.032053770706526e-5	0	0	1	1
Group3_vs_Group1	Terrisporobacter	0.031155334685777646	0.08024059157553733	0.940309700562801	1	1
Group3_vs_Group1	Unclassified	0	2.9203217441628923e-5	0.21017863621725236	1	1
Group3_vs_Group1	Tissierella	4.853226154289622e-6	3.498369311073919e-5	0.5583745110444032	1	1
Group3_vs_Group1	Murdochiella	0	5.31170142274745e-4	-0.7738242867882066	1	1
Group3_vs_Group1	Gallicola	9.994387644802966e-4	7.29983871057512e-4	0.3682083861929456	1	1
Group3_vs_Group1	Clostridium sensu stricto 5	2.461467484717803e-6	9.350905340930896e-6	-0.024401684054895366	0.9529638326176324	1
Group3_vs_Group1	Clostridium sensu stricto 1	0.062184184812568995	0.14163988003492925	0.7344408974120388	1	1
Group3_vs_Group1	Proteiniclasticum	8.851672914707097e-6	3.4458586667449004e-5	0.46703038656046575	0.27517939326926977	1
Group3_vs_Group1	Christensenella	5.237736079049817e-6	2.804617664054053e-5	-0.2324959502800359	1	1
Group3_vs_Group1	Christensenellaceae R-7 group	0.00283378767814951	0.004273909450024165	-0.4472149552095129	0.4203228627132324	1
Group3_vs_Group1	Unclassified	1.8668595914266817e-5	2.692637917752401e-5	0.4257319034677079	1	1
Group3_vs_Group1	Unclassified	4.5456138847198204e-5	1.2385376525680773e-4	0.5593125895859378	1	1
Group3_vs_Group1	Unclassified	4.234101656081698e-6	9.830927705323841e-7	-0.24804896501180715	1	1
Group3_vs_Group1	Monoglobus	1.797342264229139e-4	2.0747939163340292e-4	0.10190468987532413	1	1
Group3_vs_Group1	UCG-009	6.860300561945906e-5	2.5578335381854574e-4	0.27227955373380514	1	1
Group3_vs_Group1	Intestinimonas	9.019861580407214e-4	7.367275243555537e-4	-0.47471437198120103	0.327990122664673	1
Group3_vs_Group1	Pseudoflavonifractor	1.6406408564018306e-5	3.585005631256728e-5	0.4408907324696855	1	1
Group3_vs_Group1	UCG-005	0.0012501243990272798	0.0035497330933922148	0.9143520235269478	1	1
Group3_vs_Group1	UCG-007	0	1.788220340772354e-5	0.5410740923405258	1	1
Group3_vs_Group1	UCG-003	2.3673224201287153e-6	6.134866472380633e-6	0.40718737176756764	1	1
Group3_vs_Group1	Oscillibacter	4.0704426087510146e-5	6.497025904096015e-5	0.42566684712555686	1	1
Group3_vs_Group1	Oscillospira	2.018227635947278e-5	8.128810648323485e-5	0.23654595565262432	1	1
Group3_vs_Group1	UCG-002	0.0035901913965081388	0.007980251590376219	0.013825631807329044	0.9780217516604215	1
Group3_vs_Group1	Colidextribacter	1.4472869505898557e-4	3.1467641559527337e-4	0.39342234359913736	1	1
Group3_vs_Group1	Butyricicoccus	2.45194848466928e-4	2.442974861589935e-4	-0.06919823804835534	1	1
Group3_vs_Group1	Fastidiosipila	0	6.211611919684564e-4	-0.0860192342799717	1	1
Group3_vs_Group1	Papillibacter	5.5989352376816545e-6	2.155376286251276e-5	0.5170833456796632	1	1
Group3_vs_Group1	Unclassified	5.570634512603133e-4	0.0010594742923487098	0.18818581666436943	1	1
Group3_vs_Group1	Acetanaerobacterium	5.8602689525066505e-5	6.029445994296168e-5	-0.06265432560412824	1	1
Group3_vs_Group1	Negativibacillus	5.1376049100377034e-5	4.518427403898055e-4	1.0438380934687996	1	1
Group3_vs_Group1	Unclassified	1.3346086999089462e-5	3.982667291407444e-5	-0.15013287546411486	1	1
Group3_vs_Group1	UBA1819	5.219623486106227e-4	3.6070649373622836e-4	-0.6231756781618196	1	1
Group3_vs_Group1	Subdoligranulum	0.013631849759576549	0.029287004072773994	0.6926087430023283	1	1
Group3_vs_Group1	Faecalibacterium	3.8928825997002967e-4	8.022999117103866e-4	0.7717741924757215	1	1
Group3_vs_Group1	Pygmaiobacter	1.5043869451594095e-5	5.6269161656783506e-5	0.17644557713812958	1	1
Group3_vs_Group1	Fournierella	0.001043781907541367	0.0018249469371793663	0.504006985181733	1	1
Group3_vs_Group1	Unclassified	0.0014747101152887787	0.003239365050188379	0.6739938692740032	1	1
Group3_vs_Group1	DTU089	5.9561023195277075e-6	3.848343943765363e-5	0.689162386783732	1	1
Group3_vs_Group1	CAG-352	0	2.417730179390483e-4	-0.4643238905605726	1	1
Group3_vs_Group1	Caproiciproducens	2.9070286585202714e-5	2.2061509212005078e-4	0.5372117080133955	1	1
Group3_vs_Group1	[Eubacterium] siraeum group	4.5211065408780863e-4	0.0011464376636926036	0.45072244919723203	1	1
Group3_vs_Group1	Lachnospiraceae UCG-007	1.2697542009817739e-6	1.3381654998932565e-5	0.9727976635529109	1	1
Group3_vs_Group2	Unclassified	2.6804922239142012e-6	8.094130477383296e-5	3.7601478072590675	1.1013687080245349e-5	6.728800062894421e-5
Group3_vs_Group2	Micrococcus	2.5111261892243056e-4	7.9248282546616e-6	-1.7429074128837878	0.0011589785511550521	0.0059217882175805585
Group3_vs_Group2	TM7a	0.002371205106742538	7.101893667651408e-5	-2.02744980378373	0.001511932706999182	0.00772520361240458
Group3_vs_Group2	Dysgonomonas	0.0031144245229878078	7.244308470760391e-5	-1.8195772251761737	0.005032068593938281	0.02571129938508611
Group3_vs_Group2	Devosia	1.6966491851202673e-5	3.2985805877872695e-7	-1.5324363461022577	0.0054314878095430424	0.02775212749401555
Group3_vs_Group2	Unclassified	9.578553945223927e-6	7.097198424645118e-5	1.626313075665884	0.0054416088002138185	0.02780384058503411
Group3_vs_Group2	Cellulosilyticum	2.0623793866260146e-5	2.9645149829676584e-5	1.89530512311103	0.005996738968494745	0.03064027210179797
Group3_vs_Group2	Kurthia	6.91526750182684e-4	9.3823422314965e-6	-1.5849824253034694	0.006566229560450116	0.033550078046095486
Group3_vs_Group2	Proteiniphilum	0.002029380207853051	1.2947042247686566e-4	-1.6725109772076054	0.007670490225091775	0.039192285821636814
Group3_vs_Group2	Unclassified	2.910711042959688e-6	0	1.5820677837608383	0.008669509859095625	0.044296765703408306
Group3_vs_Group2	Unclassified	3.3193678494075326e-6	1.816884944638087e-5	2.2602278722384033	0.0075761514876915275	0.04628641456348766
Group3_vs_Group2	Staphylococcus	0.004566396807887464	5.082057295182456e-4	-1.7201509902262573	0.009299664536701762	0.05681619866583486
Group3_vs_Group2	Lachnospiraceae XPB1014 group	0.0011047637676819394	0.00277868939907894	-1.7645255066541092	0.011441221564425003	0.058458796314580314
Group3_vs_Group2	Alkalibacterium	8.87979297396952e-6	4.654328039962028e-6	-2.0570767633033613	0.010780383476343918	0.06586263481532745
Group3_vs_Group2	Candidatus Saccharimonas	0.003300857870070438	5.546104056082138e-4	-1.6787269858172185	0.01289616837910653	0.06589283113412096
Group3_vs_Group2	Frisingicoccus	1.2522536596704526e-5	9.178154806690322e-5	1.3929328350702261	0.014807892075127853	0.07566076242766057
Group3_vs_Group2	Lachnospiraceae UCG-004	2.0792572911302194e-5	5.1315153525112425e-6	-1.5517158136616749	0.014655056460494826	0.08953490698857058
Group3_vs_Group2	Lactococcus	3.1356831247714146e-6	2.9786928740795155e-5	1.5997209342497687	0.017753120416579515	0.0907093743912822
Group3_vs_Group2	Acidaminococcus	1.7842967341936116e-5	1.8556786264251483e-6	-1.5510947796655978	0.015394876218540412	0.09405482770013376
Group3_vs_Group2	Solibacillus	5.692120449408434e-6	0	1.2987877902951204	0.019894896975732542	0.10165275827016629
Group3_vs_Group2	Unclassified	2.1793566162237133e-6	2.5730039058304645e-5	1.7787841981696169	0.017633962947187835	0.10773450355325707
Group3_vs_Group2	Coprococcus	7.93654893372875e-4	0.002225481012229524	1.2124850952302708	0.02881561722579016	0.11841746348992599
Group3_vs_Group2	Alloiococcus	1.296453151156095e-4	5.196591395272484e-5	-1.2603121984612975	0.025268437485503403	0.12910880467045535
Group3_vs_Group2	Glutamicibacter	7.868368329999684e-5	7.666336525414171e-6	-1.1403895524209442	0.032708870282902536	0.134416744301271
Group3_vs_Group2	Unclassified	0.001769917715726294	0.0060571631378112155	1.2779265591230482	0.02789346994845666	0.17041484924714034
Group3_vs_Group2	Stenotrophomonas	0.0020404677333113294	3.064074608333018e-5	-1.2260884228105244	0.034165664265149776	0.17060100453490695
Group3_vs_Group2	Intestinibacter	0.017532336127148586	0.023794242996924307	1.3300183609512581	0.04248757946945678	0.1746022426372567
Group3_vs_Group2	Erysipelotrichaceae UCG-006	0.002541306390046986	7.061121088037857e-4	-1.1389645954218834	0.028757818745145654	0.1756955787568388
Group3_vs_Group2	Leucobacter	7.365762851072691e-4	1.1742208384001359e-4	-1.1368314965284807	0.03469005408550444	0.17724845153177454
Group3_vs_Group2	Brachybacterium	3.6122455656357463e-4	4.399677264224872e-5	-1.1134111986461235	0.03530386339872726	0.18038470349714658
Group3_vs_Group2	[Ruminococcus] gauvreauii group	0.0057859758180878774	0.013158230678350862	1.2343428866322963	0.03611850632451171	0.18454711260699416
Group3_vs_Group2	Desulfovibrio	5.7132203210293246e-5	8.499575850043108e-6	-1.1118051503549324	0.03525757931001277	0.21540579476263277
Group3_vs_Group2	Fermentimonas	4.219711956465411e-4	5.386482864324136e-5	-1.1533074716352807	0.04341437011353403	0.2218252487552834
Group3_vs_Group2	Unclassified	1.798506871738768e-4	2.0709529690521152e-5	-1.093339294370805	0.04393749325193688	0.22449814070332716
Group3_vs_Group2	Lachnospiraceae ND3007 group	4.8794492309637693e-4	6.623835438463114e-5	-1.115279094613785	0.04888670185507632	0.24978606787265276
Group3_vs_Group2	Fusobacterium	9.059503982775959e-6	1.1305959621868828e-6	-1.1280734367809275	0.049202737097549167	0.2514008464838279
Group3_vs_Group2	Brevundimonas	1.1830522129731888e-4	1.2102840550651048e-5	-0.9608732295701086	0.06616215353772126	0.2718926455601246
Group3_vs_Group2	Christensenellaceae R-7 group	5.454817525017948e-4	0.004273909450024165	1.219650837911223	0.056644683578844265	0.2894253905488393
Group3_vs_Group2	Aerosphaera	0.0024369350078243374	4.7628881991854864e-4	-1.1428559241738583	0.0704324538816327	0.2894413980683154
Group3_vs_Group2	Proteiniclasticum	0.0013278161860440952	3.4458586667449004e-5	-1.1335353175157874	0.06177639458437317	0.31564581174497247
Group3_vs_Group2	Unclassified	5.0717768845818936e-5	1.2308755740084275e-5	-1.1280065695795451	0.06895024057119258	0.3523004992688672
Group3_vs_Group2	Unclassified	8.489953625381176e-6	3.5219923024138905e-6	-0.9721258117370152	0.08846382707011614	0.3635411287625941
Group3_vs_Group2	Dietzia	3.458605495399782e-4	5.832316245670692e-5	-0.9766314974434186	0.07372355231625242	0.37668968336771314
Group3_vs_Group2	Pseudochrobactrum	1.771282619707858e-4	2.205428488711822e-5	-0.9288150249796078	0.08325523969765557	0.42539173568145183
Group3_vs_Group2	Candidatus Soleaferrea	1.2408787734544377e-4	3.9748938111736553e-4	0.9003187559429607	0.0845776779449195	0.432148719426596
Group3_vs_Group2	Streptococcus	0.005683687038334212	0.006923788417944328	1.0653061036203928	0.11289067787206301	0.46392300468592323
Group3_vs_Group2	Unclassified	1.643330394803266e-4	3.0394804936427104e-5	-0.8708843844798451	0.1165282013679355	0.47887136766531163
Group3_vs_Group2	Gemmobacter	3.143597849429624e-4	2.6744616129608687e-5	-0.8809423478982703	0.1021660269671593	0.5220161961825658
Group3_vs_Group2	Incertae Sedis	7.527768030696142e-4	0.0015561471040805351	0.8405507769801537	0.10217213604196262	0.5220474104333858
Group3_vs_Group2	Marvinbryantia	2.084911798827721e-4	5.989169507155203e-4	0.7993429458157933	0.13161646669101312	0.5408764288105138
Group3_vs_Group2	Unclassified	1.1777557038016051e-5	4.467942268360383e-5	0.8261441579813491	0.10724493973906021	0.5479668453820595
Group3_vs_Group2	[Eubacterium] ruminantium group	8.814800144874977e-5	1.356387851854398e-4	0.8833792483939397	0.11089775683863161	0.5666308743579718
Group3_vs_Group2	Defluviitaleaceae UCG-011	1.0744853115458103e-4	2.979364593466735e-4	0.8622105274278018	0.12517665560230415	0.5775967649183553
Group3_vs_Group2	Jonesia	6.160257058360764e-5	1.4898438092445703e-6	-0.8661873357059207	0.11313120716439073	0.5780426643436023
Group3_vs_Group2	Campylobacter	4.09196646836479e-6	2.2026677657612122e-5	0.7417640679645614	0.14179542289864255	0.5827067378973414
Group3_vs_Group2	Flaviflexus	6.902270737883192e-4	2.3114168402998503e-4	-0.765785295762065	0.14946378532171076	0.6142197893147676
Group3_vs_Group2	Unclassified	4.272702460503232e-4	0.0017341640873831767	0.9010709528668208	0.13283101353718754	0.678698609314097
Group3_vs_Group2	Arcobacter	1.5792348887474758e-5	1.6541880765675518e-6	-0.6793635984151496	0.17761408807724546	0.7299031502736438
Group3_vs_Group2	Paludicola	3.3884108171682834e-4	5.268011579636463e-4	0.684898108218791	0.17884920253481593	0.7349788396138787
Group3_vs_Group2	Lachnospiraceae AC2044 group	1.1704717311886123e-4	4.099796534820952e-4	0.8344780219227957	0.14766195277928823	0.754477130989064
Group3_vs_Group2	Escherichia-Shigella	1.5939826998919443e-4	2.7800116664766475e-5	-0.674568171934053	0.20043369035108488	0.823680055968327
Group3_vs_Group2	Blautia	0.010543790308975641	0.010990019075300344	0.7453449540218458	0.20288524698889007	0.8337547011295264
Group3_vs_Group2	Acinetobacter	0.01327948781260385	0.0022199767419109314	-0.8132282014381342	0.20700496310268626	0.8506846293927911
Group3_vs_Group2	W5053	0.005653049628148048	0.0025517858385987607	-0.7771380484084491	0.2109742232655457	0.8669962605730092
Group3_vs_Group2	Corynebacterium	0.030043489572256183	0.012256481541907761	-0.8605487539626377	0.1709749385976212	0.8735945767761668
Group3_vs_Group2	Anaerofilum	5.409241898177504e-6	9.240000562598038e-6	0.6012722238716424	0.2162515730328616	0.8886834716605919
Group3_vs_Group2	Brevibacterium	4.930751815606074e-4	7.046819221098268e-5	-0.7932121175704746	0.17555740804997666	0.8970086542699538
Group3_vs_Group2	Unclassified	0.0013210555249198806	0.0019312366156146457	0.6668077932011055	0.2219268922518261	0.9120061338523949
Group3_vs_Group2	Globicatella	0.001419660143838741	5.929190010323958e-4	-0.7739833906235596	0.22306956025622066	0.9167019155054908
Group3_vs_Group2	[Eubacterium] nodatum group	7.780822460401763e-5	1.6553201117905502e-4	0.6269332842078184	0.22899261934129386	0.9410426619645873
Group3_vs_Group2	Anaerovibrio	3.997286748581479e-4	1.4623800384002352e-4	-0.6860555974830687	0.22943438678272615	0.9428581004282834
Group3_vs_Group2	Alloprevotella	4.552922788249846e-4	9.892896294142715e-4	0.80331063768006306	0.1869834946953023	0.9553901188811067
Group3_vs_Group2	Unclassified	2.8797831537194995e-4	2.3668237103588314e-4	-0.755137822438761	0.2351703427413282	0.9664299486377211
Group3_vs_Group2	Fusicatenibacter	4.051787518982416e-5	1.5566915318423888e-4	0.502723193035514	1	1
Group3_vs_Group2	Lachnospiraceae FCS020 group	2.4109114056755986e-5	8.136452235123781e-5	0.7012189017433867	1	1
Group3_vs_Group2	Lachnospiraceae UCG-002	1.130585267688858e-4	1.595077371126733e-4	0.35596103462125306	1	1
Group3_vs_Group2	[Ruminococcus] torques group	0.0036939151339313372	0.0014530260291423405	-0.4447807242779687	1	1
Group3_vs_Group2	Shuttleworthia	3.7653067122312155e-4	3.0893905668880663e-4	0.27077896621430453	1	1
Group3_vs_Group2	Roseburia	5.1605392749393817e-5	4.1805174686826294e-5	0.007756180939142876	0.9879247927708341	1
Group3_vs_Group2	Agathobacter	2.2676047461138435e-4	1.2221080221613847e-4	-0.07322031298261722	0.888172318118762	1
Group3_vs_Group2	[Eubacterium] fissicatena group	9.21064105207469e-6	2.1315493873273222e-5	0.014251017843134761	0.9760908793263386	1
Group3_vs_Group2	Lachnoclostridium	7.475911325085907e-5	1.028520122972712e-4	-0.07236774879244745	0.8918391611589364	1
Group3_vs_Group2	Lachnospiraceae UCG-003	8.164606022750079e-5	3.872861468348183e-5	-0.09960265696639548	0.8376908035043291	1
Group3_vs_Group2	Butyrivibrio	6.882482698236443e-5	7.686704691558496e-5	0.3893517224873121	1	1
Group3_vs_Group2	Oribacterium	2.546695783282648e-5	6.454652710728255e-5	0.5785223135374484	1	1
Group3_vs_Group2	Syntrophococcus	7.674503823295289e-4	8.75471724963244e-4	0.5047031542211763	0.40334724361874796	1
Group3_vs_Group2	Lachnospiraceae NK3A20 group	4.978939188924599e-4	7.455653371404682e-4	0.9804901023426246	1	1
Group3_vs_Group2	Acetitomaculum	3.230709467202004e-6	1.1281375034799342e-5	0.3852841594183491	1	1
Group3_vs_Group2	Anaerostipes	1.2010199065389794e-4	3.253990477108584e-4	0.18359215403218743	1	1
Group3_vs_Group2	Howardella	3.532908935570637e-5	8.008843140935539e-5	0.44260269019047505	0.3835493185779134	1
Group3_vs_Group2	[Bacteroides] pectinophilus group	4.773392441443569e-5	3.568042214230881e-5	-0.4271123297751853	0.38663973887641057	1
Group3_vs_Group2	[Eubacterium] xylanophilum group	3.619285946580912e-5	5.000671478565459e-5	0.1960607459501861	1	1
Group3_vs_Group2	[Eubacterium] hallii group	0.0014131812536768563	0.0021928777701501275	-0.013957257590056837	0.9822278937367807	1
Group3_vs_Group2	[Eubacterium] eligens group	0.001077287629572641	5.819864527662038e-4	-0.19778261220719848	1	1
Group3_vs_Group2	Lachnospira	5.886719315383823e-4	8.763883120885862e-5	-0.42849792223458477	1	1
Group3_vs_Group2	[Eubacterium] ventriosum group	2.2816655793273516e-5	4.3939462370643486e-6	-0.5259197951373165	1	1
Group3_vs_Group2	Dorea	0.005763740082339795	0.006662216625114096	0.4291940425392954	1	1
Group3_vs_Group2	Tuzzerella	9.685871241242484e-6	1.6882581211508116e-5	-0.14408802984859337	1	1
Group3_vs_Group2	Lachnospiraceae UCG-010	2.6169699782456685e-4	2.7622936652777006e-4	-0.11380277024308172	0.844835731462691	1
Group3_vs_Group2	Unclassified	0.04697422643547555	0.0240395439923722	-0.22870580755133973	0.7564737610152588	1
Group3_vs_Group2	Schwartzia	1.96224817267528e-5	1.9290950613618635e-5	-0.7629789315489119	1	1
Group3_vs_Group2	Mitsuokella	4.5918126284787624e-4	2.809644947655237e-4	-0.8003267489529667	0.1965454098377015	1
Group3_vs_Group2	Megasphaera	1.8879571116307766e-4	1.4849397657736263e-4	0.08157861373850148	1	1
Group3_vs_Group2	Dialister	7.2443735706045445e-6	1.83604954647567e-5	1.348096149095185	1	1
Group3_vs_Group2	Phascolarctobacterium	5.140679745115623e-4	5.018037783675841e-4	0.13359556576565934	0.8031905976238332	1
Group3_vs_Group2	Unclassified	0.01292064401640201	0.00359350335130999	-0.6657588728410958	0.30003758395245916	1
Group3_vs_Group2	Catenibacterium	0.0035714872005886337	0.003457461040108544	0.05823716596684725	0.9176705025836122	1
Group3_vs_Group2	Erysipelotrichaceae UCG-003	0	4.9732171537711896e-5	-0.4788792681043069	1	1
Group3_vs_Group2	UCG-004	1.0414775257523847e-4	4.926241001924137e-5	-0.0056150838122484	1	1
Group3_vs_Group2	Erysipelotrichaceae UCG-009	5.70987348593581e-4	7.227098813649603e-4	-0.5066329362614448	0.41005215117094806	1
Group3_vs_Group2	Solobacterium	0.0021739562412768313	0.002172078266396112	0.19259381145058818	1	1
Group3_vs_Group2	Erysipelothrix	0.0010476444582007399	2.29145967385575e-4	-0.6560661663558331	0.28575158816660234	1
Group3_vs_Group2	Holdemania	1.1360410424823188e-5	3.018660139664121e-4	-0.14205691213784066	1	1
Group3_vs_Group2	Unclassified	0.0038677902609048345	0.0027838760214724543	-0.18288382142651072	0.713393857763116	1
Group3_vs_Group2	Breznakia	5.395057344958333e-4	7.83324796199723e-5	-0.25139681553430204	1	1
Group3_vs_Group2	Holdemanella	0.004904236047120051	0.00575767519238368	0.5520559679330456	0.29947862557984833	1
Group3_vs_Group2	Faecalicoccus	7.532945204990095e-5	4.780511696972596e-5	-0.0857479316069753	1	1
Group3_vs_Group2	Catenisphaera	0.018105379509889424	0.01816231473786503	0.5490283893595499	0.33987598434209376	1
Group3_vs_Group2	[Anaerorhabdus] furcosa group	3.1230357600960546e-4	2.310835861234414e-4	-0.14498724085773618	0.7990784050973002	1
Group3_vs_Group2	Mycoplasma	1.688945336639913e-5	3.346157992420446e-5	0.3223232712328198	1	1
Group3_vs_Group2	Unclassified	2.1414353489698964e-5	3.41413014045657e-5	0.28078701130844086	1	1
